,G1,G2,G3,G4,G5,G6,P2,P4a,P5a,C1a,C1b,C1c,C1d
01,0.0273842744463946,2.063545039478135e-06,1.0317725197390675e-06,7.2224076381734745e-06,-6.293812370408312e-05,1.1349497717129743e-06,2.042909589083354e-05,8.25418015791254e-06,6.190635118434406e-06,6.943829057843925e-06,7.119230386199566e-07,-1.176220672502537e-06,-2.6207022001372317e-06
02,0.949887957255016,0.0,5.8811033625126856e-05,1.4444815276346949e-05,6.500166874356126e-05,2.166722291452042e-06,0.0007072800622811309,3.095317559217203e-06,2.063545039478135e-06,1.7540132835564152e-07,-3.4564379411258767e-06,1.9603677875042286e-06,1.970685512701619e-06
03,0.09005826438542452,3.095317559217203e-06,5.158862598695339e-06,3.095317559217203e-06,3.095317559217203e-05,9.285952677651607e-07,6.706521378303939e-05,4.12709007895627e-06,1.0317725197390675e-06,4.0755014529693165e-06,-1.661153756779899e-06,-8.976420921729887e-07,2.1151336654650883e-06
04,0.03251012032445828,2.063545039478135e-06,1.0317725197390675e-06,3.095317559217203e-06,-2.269899543425949e-05,8.25418015791254e-07,2.424665421386809e-05,3.095317559217203e-06,1.0317725197390675e-06,1.4135283520425228e-06,-4.0445482773771445e-06,2.682608551321576e-07,4.488210460864943e-06
05,0.241347068954764,-8.25418015791254e-06,1.4444815276346949e-05,1.4444815276346949e-05,4.12709007895627e-06,3.4048493151389234e-06,0.00017973477293854558,2.063545039478135e-06,2.063545039478135e-06,-1.0008193441468955e-06,-1.568294230003383e-06,-4.0445482773771445e-06,2.0222741386885727e-06
06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07,0.023189087381135544,2.579431299347669e-05,1.0317725197390675e-06,8.25418015791254e-06,-7.01605313422566e-05,1.0317725197390675e-06,1.723060107964243e-05,4.12709007895627e-06,3.095317559217203e-06,4.357175350858082e-05,-2.1667222914520422e-07,-5.519982980604012e-06,2.8373744292824364e-06
08,0.0358540950609326,2.4762540473737624e-05,2.063545039478135e-06,5.158862598695339e-06,-3.714381071060644e-05,1.4444815276346946e-06,2.6722908261241847e-05,2.4762540473737624e-05,9.285952677651607e-06,4.050738912495579e-05,-3.992959651390192e-06,-6.912875882251754e-07,-2.001638688293791e-06
09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.01860801739349409,4.3334445829040835e-05,1.0317725197390675e-06,3.095317559217203e-06,-4.952508094747525e-05,1.8571905355303215e-06,1.3825751764503507e-05,1.3413042756607879e-05,7.2224076381734745e-06,5.662367588328003e-05,-3.559615193099784e-06,5.107273972708385e-06,1.2174915732920998e-06
11,0.004356143578338343,-2.063545039478135e-06,0.0,7.2224076381734745e-06,-9.492307181599423e-05,1.2381270236868812e-06,3.1984948111911096e-06,1.1349497717129746e-05,6.190635118434406e-06,3.528662017507611e-06,-7.4493975925160675e-06,1.465116978029476e-06,-2.476254047373762e-07
12,0.15933456667826473,7.2224076381734745e-06,9.285952677651607e-06,2.063545039478135e-06,6.190635118434406e-05,9.285952677651607e-07,0.00011865383976999278,1.0317725197390677e-05,1.0317725197390675e-06,1.2133644832131434e-05,-4.034230552179755e-06,-3.5080265671128304e-07,-2.8373744292824364e-06
13,0.035674566642498004,-1.2381270236868812e-05,2.063545039478135e-06,8.25418015791254e-06,-5.5715716065909656e-05,1.650836031582508e-06,2.651655375729404e-05,6.190635118434406e-06,3.095317559217203e-06,-4.395350934088428e-06,-3.972324200995411e-06,-4.023912826982364e-06,3.992959651390192e-06
14,0.026417503595399086,-3.301672063165016e-05,1.0317725197390675e-06,1.3413042756607879e-05,-7.841471150016914e-05,1.650836031582508e-06,1.9706855127016195e-05,5.158862598695339e-06,2.063545039478135e-06,-1.5435316895296452e-05,2.7527690826638325e-05,-4.151852619430009e-05,1.711710610247113e-05
